name,eye_cnt,diff,start_time,end_time,date
Code.exe,0,0.0,19:16:14,19:16:14,2023-07-19
Code.exe,0,0.0166665762662888,19:16:14,19:16:15,2023-07-19
Code.exe,0,0.0,19:16:15,19:16:15,2023-07-19
Code.exe,0,0.0,19:16:15,19:16:15,2023-07-19
Code.exe,0,0.0166665762662888,19:16:15,19:16:16,2023-07-19
electron.exe,4,0.149999856948853,19:16:16,19:16:25,2023-07-19
electron.exe,0,0.0,19:16:25,19:16:25,2023-07-19
electron.exe,0,0.0,19:16:25,19:16:25,2023-07-19
electron.exe,0,0.0166665762662888,19:16:25,19:16:26,2023-07-19
electron.exe,0,0.0166665762662888,19:16:26,19:16:27,2023-07-19
electron.exe,0,0.0166672468185425,19:16:27,19:16:28,2023-07-19
electron.exe,0,0.0,19:16:28,19:16:28,2023-07-19
electron.exe,0,0.0,19:16:28,19:16:28,2023-07-19
electron.exe,0,0.0,19:16:28,19:16:28,2023-07-19
electron.exe,0,0.0,19:16:28,19:16:28,2023-07-19
electron.exe,1,0.0499997287988663,19:16:28,19:16:31,2023-07-19
electron.exe,0,0.0,19:16:31,19:16:31,2023-07-19
electron.exe,0,0.0,19:16:31,19:16:31,2023-07-19
electron.exe,0,0.0,19:16:31,19:16:31,2023-07-19
electron.exe,0,0.0166665762662888,19:16:31,19:16:32,2023-07-19
electron.exe,0,0.0,19:16:32,19:16:32,2023-07-19
electron.exe,0,0.0,19:16:32,19:16:32,2023-07-19
electron.exe,0,0.0166665762662888,19:16:32,19:16:33,2023-07-19
electron.exe,0,0.0333331525325775,19:16:33,19:16:35,2023-07-19
electron.exe,0,0.0,19:16:35,19:16:35,2023-07-19
electron.exe,0,0.0,19:16:35,19:16:35,2023-07-19
electron.exe,0,0.0166672468185425,19:16:35,19:16:36,2023-07-19
electron.exe,0,0.0,19:16:36,19:16:36,2023-07-19
electron.exe,0,0.0,19:16:36,19:16:36,2023-07-19
electron.exe,0,0.0166665762662888,19:16:36,19:16:37,2023-07-19
electron.exe,0,0.0166665762662888,19:16:37,19:16:38,2023-07-19
Code.exe,1,0.166666433215141,19:16:38,19:16:48,2023-07-19
Code.exe,0,0.0,19:16:48,19:16:48,2023-07-19
Code.exe,0,0.0166665762662888,19:16:48,19:16:49,2023-07-19
Code.exe,0,0.05000039935112,19:16:49,19:16:52,2023-07-19
Code.exe,0,0.0,19:16:52,19:16:52,2023-07-19
Code.exe,0,0.0166665762662888,19:16:52,19:16:53,2023-07-19
Code.exe,0,0.0,19:16:53,19:16:53,2023-07-19
Code.exe,0,0.0,19:16:53,19:16:53,2023-07-19
Code.exe,0,0.0166665762662888,19:16:53,19:16:54,2023-07-19
Code.exe,0,0.0166665762662888,19:16:54,19:16:55,2023-07-19
Code.exe,0,0.0,19:16:55,19:16:55,2023-07-19
Code.exe,1,0.0166665762662888,19:16:55,19:16:56,2023-07-19
Code.exe,0,0.0,19:16:56,19:16:56,2023-07-19
Code.exe,0,0.0166665762662888,19:16:56,19:16:57,2023-07-19
Code.exe,0,0.0166672468185425,19:16:57,19:16:58,2023-07-19
electron.exe,2,0.066666305065155,19:16:58,19:17:02,2023-07-19
explorer.exe,0,0.0,19:17:02,19:17:02,2023-07-19
electron.exe,0,0.0166665762662888,19:17:02,19:17:03,2023-07-19
Code.exe,0,0.0,19:17:03,19:17:03,2023-07-19
Code.exe,0,0.0,19:17:03,19:17:03,2023-07-19
Code.exe,0,0.0166665762662888,19:17:03,19:17:04,2023-07-19
Code.exe,0,0.0,19:17:04,19:17:04,2023-07-19
cmd.exe,0,0.0166672468185425,19:17:04,19:17:05,2023-07-19
electron.exe,1,0.0333331525325775,19:17:05,19:17:07,2023-07-19
cmd.exe,0,0.0,19:17:07,19:17:07,2023-07-19
cmd.exe,0,0.0,19:17:07,19:17:07,2023-07-19
cmd.exe,0,0.0,19:17:07,19:17:07,2023-07-19
cmd.exe,0,0.0,19:17:07,19:17:07,2023-07-19
cmd.exe,0,0.0166665762662888,19:17:07,19:17:08,2023-07-19
cmd.exe,0,0.0,19:17:08,19:17:08,2023-07-19
cmd.exe,0,0.0166665762662888,19:17:08,19:17:09,2023-07-19
cmd.exe,0,0.0,19:17:09,19:17:09,2023-07-19
cmd.exe,0,0.0,19:17:09,19:17:09,2023-07-19
cmd.exe,0,0.0,19:17:09,19:17:09,2023-07-19
cmd.exe,1,0.0,19:17:09,19:17:09,2023-07-19
explorer.exe,1,0.0166665762662888,19:17:09,19:17:10,2023-07-19
explorer.exe,0,0.0333331525325775,19:17:10,19:17:12,2023-07-19
whale.exe,0,0.0,19:17:12,19:17:12,2023-07-19
whale.exe,0,0.0166672468185425,19:17:12,19:17:13,2023-07-19
whale.exe,0,0.0,19:17:13,19:17:13,2023-07-19
whale.exe,0,0.0,19:17:13,19:17:13,2023-07-19
whale.exe,0,0.0,19:17:13,19:17:13,2023-07-19
Spotify.exe,0,0.0,19:17:13,19:17:13,2023-07-19
Spotify.exe,0,0.0166665762662888,19:17:13,19:17:14,2023-07-19
Spotify.exe,0,0.0,19:17:14,19:17:14,2023-07-19
Spotify.exe,0,0.0,19:17:14,19:17:14,2023-07-19
Spotify.exe,0,0.0166665762662888,19:17:14,19:17:15,2023-07-19
Spotify.exe,0,0.0,19:17:15,19:17:15,2023-07-19
Spotify.exe,0,0.0,19:17:15,19:17:15,2023-07-19
ApplicationFrameHost.exe,0,0.0,19:17:15,19:17:15,2023-07-19
ApplicationFrameHost.exe,0,0.0,19:17:15,19:17:15,2023-07-19
ApplicationFrameHost.exe,0,0.0166665762662888,19:17:15,19:17:16,2023-07-19
ApplicationFrameHost.exe,0,0.0,19:17:16,19:17:16,2023-07-19
ApplicationFrameHost.exe,0,0.0,19:17:16,19:17:16,2023-07-19
ApplicationFrameHost.exe,0,0.0,19:17:16,19:17:16,2023-07-19
ApplicationFrameHost.exe,0,0.0,19:17:16,19:17:16,2023-07-19
ApplicationFrameHost.exe,0,0.0,19:17:16,19:17:16,2023-07-19
main.exe,0,0.0333331525325775,19:17:16,19:17:18,2023-07-19
main.exe,0,0.0,19:17:18,19:17:18,2023-07-19
main.exe,0,0.0166665762662888,19:17:18,19:17:19,2023-07-19
main.exe,0,0.0,19:17:19,19:17:19,2023-07-19
main.exe,0,0.0333338230848312,19:17:19,19:17:21,2023-07-19
main.exe,0,0.0,19:17:21,19:17:21,2023-07-19
main.exe,0,0.0166665762662888,19:17:21,19:17:22,2023-07-19
main.exe,0,0.0,19:17:22,19:17:22,2023-07-19
whale.exe,7,1.1666663736105,17:33:03,17:34:13,2023-07-23
whale.exe,0,0.0666669756174088,17:34:13,17:34:17,2023-07-23
whale.exe,0,0.0,17:34:17,17:34:17,2023-07-23
whale.exe,0,0.0,17:34:17,17:34:17,2023-07-23
whale.exe,0,0.0,17:34:17,17:34:17,2023-07-23
whale.exe,6,0.216666832566261,17:34:17,17:34:30,2023-07-23
main.exe,1,0.0166665762662888,17:34:30,17:34:31,2023-07-23
whale.exe,0,0.0,17:34:31,17:34:31,2023-07-23
whale.exe,0,0.066666305065155,17:34:31,17:34:35,2023-07-23
whale.exe,0,0.0,17:34:35,17:34:35,2023-07-23
whale.exe,0,0.0,17:34:35,17:34:35,2023-07-23
whale.exe,0,0.05000039935112,17:34:35,17:34:38,2023-07-23
whale.exe,1,0.0166665762662888,17:34:38,17:34:39,2023-07-23
whale.exe,15,0.499999970197678,17:34:39,17:35:09,2023-07-23
whale.exe,0,0.0833335518836975,17:35:09,17:35:14,2023-07-23
whale.exe,11,0.299999713897705,17:35:14,17:35:32,2023-07-23
whale.exe,1,0.0499997287988663,17:35:32,17:35:35,2023-07-23
main.exe,0,0.05000039935112,17:35:35,17:35:38,2023-07-23
main.exe,0,0.0,17:35:38,17:35:38,2023-07-23
main.exe,0,0.0166665762662888,17:35:38,17:35:39,2023-07-23
main.exe,1,0.0333331525325775,17:35:39,17:35:41,2023-07-23
whale.exe,1,0.0166665762662888,17:35:41,17:35:42,2023-07-23
whale.exe,0,0.0166672468185425,17:35:42,17:35:43,2023-07-23
explorer.exe,0,0.0,17:35:43,17:35:43,2023-07-23
explorer.exe,0,0.0,17:35:43,17:35:43,2023-07-23
explorer.exe,0,0.0,17:35:43,17:35:43,2023-07-23
explorer.exe,0,0.0333331525325775,17:35:43,17:35:45,2023-07-23
explorer.exe,2,0.0333331525325775,17:35:45,17:35:47,2023-07-23
whale.exe,0,0.0,17:35:47,17:35:47,2023-07-23
SearchApp.exe,1,0.0166665762662888,17:35:47,17:35:48,2023-07-23
explorer.exe,0,0.0,17:35:48,17:35:48,2023-07-23
cmd.exe,18,0.366666689515114,17:35:48,17:36:10,2023-07-23
whale.exe,1,0.05000039935112,17:36:10,17:36:13,2023-07-23
electron.exe,8,0.249999985098839,17:36:13,17:36:28,2023-07-23
SearchApp.exe,0,0.0166665762662888,17:36:28,17:36:29,2023-07-23
explorer.exe,0,0.0166665762662888,17:36:29,17:36:30,2023-07-23
Code.exe,0,0.100000128149986,17:36:30,17:36:36,2023-07-23
electron.exe,2,0.0833328813314438,17:36:36,17:36:41,2023-07-23
Code.exe,1,0.0833335518836975,17:36:41,17:36:46,2023-07-23
whale.exe,4,0.0833335518836975,17:36:46,17:36:51,2023-07-23
whale.exe,1,0.0166665762662888,17:36:51,17:36:52,2023-07-23
whale.exe,0,0.0,17:36:52,17:36:52,2023-07-23
whale.exe,0,0.0,17:36:52,17:36:52,2023-07-23
whale.exe,0,0.0333331525325775,17:36:52,17:36:54,2023-07-23
whale.exe,0,0.0166665762662888,17:36:54,17:36:55,2023-07-23
whale.exe,0,0.0,17:36:55,17:36:55,2023-07-23
whale.exe,0,0.0333338230848312,17:36:55,17:36:57,2023-07-23
whale.exe,0,0.0,17:36:57,17:36:57,2023-07-23
whale.exe,1,0.0,17:36:57,17:36:57,2023-07-23
whale.exe,20,1.29999965429306,17:36:57,17:38:15,2023-07-23
whale.exe,2,0.0499997287988663,17:38:15,17:38:18,2023-07-23
whale.exe,0,0.0,17:38:18,17:38:18,2023-07-23
whale.exe,0,0.0,17:38:18,17:38:18,2023-07-23
whale.exe,0,0.0,17:38:18,17:38:18,2023-07-23
whale.exe,0,0.0166672468185425,17:38:18,17:38:19,2023-07-23
whale.exe,2,0.0333331525325775,17:38:19,17:38:21,2023-07-23
whale.exe,0,0.0166665762662888,17:38:21,17:38:22,2023-07-23
whale.exe,0,0.0,17:38:22,17:38:22,2023-07-23
whale.exe,0,0.0,17:38:22,17:38:22,2023-07-23
whale.exe,0,0.0,17:38:22,17:38:22,2023-07-23
whale.exe,11,0.299999713897705,17:38:22,17:38:40,2023-07-23
whale.exe,1,0.0,17:38:40,17:38:40,2023-07-23
whale.exe,0,0.0166672468185425,17:38:40,17:38:41,2023-07-23
whale.exe,1,0.0,17:38:41,17:38:41,2023-07-23
whale.exe,85,1.60000003874302,17:38:41,17:40:17,2023-07-23
whale.exe,14,0.88333323597908,17:40:17,17:41:10,2023-07-23
whale.exe,1,0.0166665762662888,17:41:10,17:41:11,2023-07-23
whale.exe,0,0.066666305065155,17:41:11,17:41:15,2023-07-23
whale.exe,0,0.0166665762662888,17:41:15,17:41:16,2023-07-23
whale.exe,1,0.0,17:41:16,17:41:16,2023-07-23
whale.exe,0,0.0166672468185425,17:41:16,17:41:17,2023-07-23
whale.exe,0,0.0333331525325775,17:41:17,17:41:19,2023-07-23
whale.exe,0,0.0,17:41:19,17:41:19,2023-07-23
whale.exe,0,0.0166665762662888,17:41:19,17:41:20,2023-07-23
whale.exe,0,0.100000128149986,17:41:20,17:41:26,2023-07-23
whale.exe,1,0.0166665762662888,17:41:26,17:41:27,2023-07-23
whale.exe,1,0.0,17:41:27,17:41:27,2023-07-23
whale.exe,0,0.0,17:41:27,17:41:27,2023-07-23
whale.exe,0,0.0,17:41:27,17:41:27,2023-07-23
whale.exe,0,0.0499997287988663,17:41:27,17:41:30,2023-07-23
whale.exe,0,0.0166665762662888,17:41:30,17:41:31,2023-07-23
whale.exe,0,0.0,17:41:31,17:41:31,2023-07-23
whale.exe,1,0.0166672468185425,17:41:31,17:41:32,2023-07-23
whale.exe,0,0.0,17:41:32,17:41:32,2023-07-23
whale.exe,0,0.0166665762662888,17:41:32,17:41:33,2023-07-23
whale.exe,0,0.0,17:41:33,17:41:33,2023-07-23
whale.exe,0,0.0,17:41:33,17:41:33,2023-07-23
whale.exe,0,0.0166665762662888,17:41:33,17:41:34,2023-07-23
whale.exe,6,0.350000113248825,17:41:34,17:41:55,2023-07-23
whale.exe,13,0.683332979679108,17:41:55,17:42:36,2023-07-23
whale.exe,0,0.0166665762662888,17:42:36,17:42:37,2023-07-23
whale.exe,0,0.0,17:42:37,17:42:37,2023-07-23
whale.exe,0,0.0,17:42:37,17:42:37,2023-07-23
whale.exe,0,0.0166672468185425,17:42:37,17:42:38,2023-07-23
whale.exe,0,0.0,17:42:38,17:42:38,2023-07-23
whale.exe,0,0.0166665762662888,17:42:38,17:42:39,2023-07-23
whale.exe,0,0.0,17:42:39,17:42:39,2023-07-23
whale.exe,0,0.0,17:42:39,17:42:39,2023-07-23
whale.exe,0,0.0,17:42:39,17:42:39,2023-07-23
whale.exe,16,0.316666290163994,17:42:39,17:42:58,2023-07-23
whale.exe,0,0.0166665762662888,17:42:58,17:42:59,2023-07-23
whale.exe,0,0.0166665762662888,17:42:59,17:43:00,2023-07-23
whale.exe,0,0.0166672468185425,17:43:00,17:43:01,2023-07-23
whale.exe,3,0.0999994575977325,17:43:01,17:43:07,2023-07-23
whale.exe,51,0.783333778381348,17:43:07,17:43:54,2023-07-23
whale.exe,2,0.0333331525325775,17:43:54,17:43:56,2023-07-23
whale.exe,28,0.600000098347664,17:43:56,17:44:32,2023-07-23
whale.exe,0,0.0333331525325775,17:44:32,17:44:34,2023-07-23
whale.exe,0,0.0,17:44:34,17:44:34,2023-07-23
whale.exe,0,0.0,17:44:34,17:44:34,2023-07-23
whale.exe,5,0.0833335518836975,17:44:34,17:44:39,2023-07-23
whale.exe,0,0.0333331525325775,17:44:39,17:44:41,2023-07-23
whale.exe,0,0.0,17:44:41,17:44:41,2023-07-23
whale.exe,0,0.0,17:44:41,17:44:41,2023-07-23
whale.exe,2,0.0666669756174088,17:44:41,17:44:45,2023-07-23
whale.exe,1,0.0333331525325775,17:44:45,17:44:47,2023-07-23
whale.exe,0,0.0166665762662888,17:44:47,17:44:48,2023-07-23
whale.exe,8,0.266666561365128,17:44:48,17:45:04,2023-07-23
whale.exe,1,0.0166665762662888,17:45:04,17:45:05,2023-07-23
whale.exe,0,0.0,17:45:05,17:45:05,2023-07-23
whale.exe,0,0.0,17:45:05,17:45:05,2023-07-23
whale.exe,10,0.28333380818367,17:45:05,17:45:22,2023-07-23
whale.exe,0,0.0,17:45:22,17:45:22,2023-07-23
whale.exe,16,0.0999994575977325,17:45:22,17:45:28,2023-07-23
whale.exe,0,0.0,17:45:28,17:45:28,2023-07-23
whale.exe,0,0.0,17:45:28,17:45:28,2023-07-23
whale.exe,0,0.0,17:45:28,17:45:28,2023-07-23
whale.exe,0,0.0,17:45:28,17:45:28,2023-07-23
whale.exe,0,0.0166672468185425,17:45:28,17:45:29,2023-07-23
whale.exe,0,0.0,17:45:29,17:45:29,2023-07-23
whale.exe,0,0.0,17:45:29,17:45:29,2023-07-23
whale.exe,0,0.0166665762662888,17:45:29,17:45:30,2023-07-23
whale.exe,0,0.0,17:45:30,17:45:30,2023-07-23
whale.exe,0,0.0,17:45:30,17:45:30,2023-07-23
whale.exe,0,0.0,17:45:30,17:45:30,2023-07-23
whale.exe,0,0.0333331525325775,17:45:30,17:45:32,2023-07-23
whale.exe,0,0.0333331525325775,17:45:32,17:45:34,2023-07-23
whale.exe,0,0.0166665762662888,17:45:34,17:45:35,2023-07-23
whale.exe,1,0.0,17:45:35,17:45:35,2023-07-23
whale.exe,0,0.0,17:45:35,17:45:35,2023-07-23
whale.exe,0,0.0,17:45:35,17:45:35,2023-07-23
whale.exe,0,0.400000512599945,17:45:35,17:45:59,2023-07-23
whale.exe,0,0.0166665762662888,17:45:59,17:46:00,2023-07-23
whale.exe,0,0.0,17:46:00,17:46:00,2023-07-23
whale.exe,0,0.0,17:46:00,17:46:00,2023-07-23
whale.exe,0,0.0,17:46:00,17:46:00,2023-07-23
whale.exe,0,0.0166665762662888,17:46:00,17:46:01,2023-07-23
whale.exe,0,0.0,17:46:01,17:46:01,2023-07-23
whale.exe,0,0.0166665762662888,17:46:01,17:46:02,2023-07-23
whale.exe,0,0.0,17:46:02,17:46:02,2023-07-23
whale.exe,0,0.0,17:46:02,17:46:02,2023-07-23
whale.exe,0,0.0,17:46:02,17:46:02,2023-07-23
whale.exe,0,0.0166665762662888,17:46:02,17:46:03,2023-07-23
whale.exe,0,0.0,17:46:03,17:46:03,2023-07-23
whale.exe,3,0.0666669756174088,17:46:03,17:46:07,2023-07-23
whale.exe,0,0.0,17:46:07,17:46:07,2023-07-23
whale.exe,0,0.0166665762662888,17:46:07,17:46:08,2023-07-23
whale.exe,2,0.100000128149986,17:46:08,17:46:14,2023-07-23
whale.exe,0,0.0166665762662888,17:46:14,17:46:15,2023-07-23
whale.exe,14,0.249999985098839,17:46:15,17:46:30,2023-07-23
whale.exe,1,0.0,17:46:30,17:46:30,2023-07-23
whale.exe,0,0.0166665762662888,17:46:30,17:46:31,2023-07-23
whale.exe,0,0.0166665762662888,17:46:31,17:46:32,2023-07-23
whale.exe,0,0.0,17:46:32,17:46:32,2023-07-23
whale.exe,0,0.0166665762662888,17:46:32,17:46:33,2023-07-23
whale.exe,11,0.216666832566261,17:46:33,17:46:46,2023-07-23
whale.exe,17,0.266666561365128,17:46:46,17:47:02,2023-07-23
whale.exe,1,0.0,17:47:02,17:47:02,2023-07-23
whale.exe,0,0.0,17:47:02,17:47:02,2023-07-23
whale.exe,0,0.0166665762662888,17:47:02,17:47:03,2023-07-23
whale.exe,0,0.0,17:47:03,17:47:03,2023-07-23
whale.exe,0,0.0,17:47:03,17:47:03,2023-07-23
whale.exe,0,0.0333338230848312,17:47:03,17:47:05,2023-07-23
whale.exe,0,0.0166665762662888,17:47:05,17:47:06,2023-07-23
whale.exe,0,0.0,17:47:06,17:47:06,2023-07-23
whale.exe,1,0.0166665762662888,17:47:06,17:47:07,2023-07-23
whale.exe,7,0.23333340883255,17:47:07,17:47:21,2023-07-23
whale.exe,7,0.133333280682564,17:47:21,17:47:29,2023-07-23
whale.exe,0,0.0,17:47:29,17:47:29,2023-07-23
whale.exe,0,0.0166665762662888,17:47:29,17:47:30,2023-07-23
whale.exe,0,0.066666305065155,17:47:30,17:47:34,2023-07-23
whale.exe,0,0.100000128149986,17:47:34,17:47:40,2023-07-23
whale.exe,3,0.0333338230848312,17:47:40,17:47:42,2023-07-23
whale.exe,2,0.0333331525325775,17:47:42,17:47:44,2023-07-23
whale.exe,1,0.0,17:47:44,17:47:44,2023-07-23
whale.exe,0,0.0333331525325775,17:47:44,17:47:46,2023-07-23
whale.exe,5,0.0666669756174088,17:47:46,17:47:50,2023-07-23
whale.exe,0,0.0166665762662888,17:47:50,17:47:51,2023-07-23
whale.exe,1,0.0,17:47:51,17:47:51,2023-07-23
whale.exe,10,0.199999585747719,17:47:51,17:48:03,2023-07-23
whale.exe,5,0.0833335518836975,17:48:03,17:48:08,2023-07-23
whale.exe,14,0.283333137631416,17:48:08,17:48:25,2023-07-23
main.exe,0,0.0166665762662888,17:48:25,17:48:26,2023-07-23
whale.exe,1,0.0166672468185425,17:48:26,17:48:27,2023-07-23
main.exe,2,0.0499997287988663,17:48:27,17:48:30,2023-07-23
electron.exe,7,0.100000128149986,17:48:30,17:48:36,2023-07-23
main.exe,0,0.0499997287988663,17:48:36,17:48:39,2023-07-23
SearchApp.exe,0,0.0166665762662888,17:48:39,17:48:40,2023-07-23
explorer.exe,0,0.0166665762662888,17:48:40,17:48:41,2023-07-23
Code.exe,2,0.05000039935112,17:48:41,17:48:44,2023-07-23
explorer.exe,0,0.0333331525325775,17:48:44,17:48:46,2023-07-23
ShellExperienceHost.exe,3,0.0666669756174088,17:48:46,17:48:50,2023-07-23
Code.exe,0,0.0166665762662888,17:48:50,17:48:51,2023-07-23
main.exe,5,0.0499997287988663,17:48:51,17:48:54,2023-07-23
Code.exe,0,0.0333331525325775,17:48:54,17:48:56,2023-07-23
Code.exe,1,0.0666669756174088,17:48:56,17:49:00,2023-07-23
Code.exe,3,0.0666669756174088,17:49:00,17:49:04,2023-07-23
Code.exe,3,0.066666305065155,17:49:04,17:49:08,2023-07-23
Code.exe,0,0.0166665762662888,17:49:08,17:49:09,2023-07-23
Code.exe,1,0.100000128149986,17:49:09,17:49:15,2023-07-23
Code.exe,0,0.0,17:49:15,17:49:15,2023-07-23
Code.exe,0,0.0,17:49:15,17:49:15,2023-07-23
Code.exe,0,0.0,17:49:15,17:49:15,2023-07-23
Code.exe,0,0.0,17:49:15,17:49:15,2023-07-23
Code.exe,0,0.0166665762662888,17:49:15,17:49:16,2023-07-23
Code.exe,0,0.0,17:49:16,17:49:16,2023-07-23
Code.exe,0,0.0,17:49:16,17:49:16,2023-07-23
Code.exe,1,0.0166665762662888,17:49:16,17:49:17,2023-07-23
Code.exe,0,0.0166665762662888,17:49:17,17:49:18,2023-07-23
Code.exe,2,0.0833335518836975,17:49:18,17:49:23,2023-07-23
Code.exe,1,0.0,17:49:23,17:49:23,2023-07-23
Code.exe,0,0.0,17:49:23,17:49:23,2023-07-23
Code.exe,0,0.0,17:49:23,17:49:23,2023-07-23
Code.exe,1,0.0166665762662888,17:49:23,17:49:24,2023-07-23
Code.exe,0,0.0,17:49:24,17:49:24,2023-07-23
Code.exe,0,0.0,17:49:24,17:49:24,2023-07-23
Code.exe,0,0.0,17:49:24,17:49:24,2023-07-23
Code.exe,0,0.0,17:49:24,17:49:24,2023-07-23
Code.exe,1,0.0166665762662888,17:49:24,17:49:25,2023-07-23
Code.exe,0,0.0,17:49:25,17:49:25,2023-07-23
Code.exe,0,0.0,17:49:25,17:49:25,2023-07-23
Code.exe,0,0.0166672468185425,17:49:25,17:49:26,2023-07-23
Code.exe,0,0.0,17:49:26,17:49:26,2023-07-23
Code.exe,0,0.0,17:49:26,17:49:26,2023-07-23
Code.exe,0,0.0,17:49:26,17:49:26,2023-07-23
Code.exe,2,0.0166665762662888,17:49:26,17:49:27,2023-07-23
Code.exe,0,0.0499997287988663,17:49:27,17:49:30,2023-07-23
Code.exe,4,0.0499997287988663,17:49:30,17:49:33,2023-07-23
Code.exe,16,0.300000384449959,17:49:33,17:49:51,2023-07-23
Code.exe,0,0.066666305065155,17:49:51,17:49:55,2023-07-23
Code.exe,19,0.28333380818367,17:49:55,17:50:12,2023-07-23
Code.exe,1,0.0,17:50:12,17:50:12,2023-07-23
Code.exe,0,0.0333331525325775,17:50:12,17:50:14,2023-07-23
Code.exe,0,0.0,17:50:14,17:50:14,2023-07-23
Code.exe,1,0.0166665762662888,17:50:14,17:50:15,2023-07-23
Code.exe,0,0.0,17:50:15,17:50:15,2023-07-23
Code.exe,1,0.0166665762662888,17:50:15,17:50:16,2023-07-23
Code.exe,1,0.0,17:50:16,17:50:16,2023-07-23
Code.exe,0,0.0166665762662888,17:50:16,17:50:17,2023-07-23
Code.exe,1,0.0,17:50:17,17:50:17,2023-07-23
Code.exe,0,0.0166672468185425,17:50:17,17:50:18,2023-07-23
Code.exe,0,0.0,17:50:18,17:50:18,2023-07-23
Code.exe,0,0.0,17:50:18,17:50:18,2023-07-23
Code.exe,0,0.0,17:50:18,17:50:18,2023-07-23
Code.exe,0,0.0166665762662888,17:50:18,17:50:19,2023-07-23
Code.exe,0,0.0333331525325775,17:50:19,17:50:21,2023-07-23
Code.exe,0,0.0,17:50:21,17:50:21,2023-07-23
Code.exe,15,0.200000256299973,17:50:21,17:50:33,2023-07-23
electron.exe,5,0.0833328813314438,17:50:33,17:50:38,2023-07-23
Code.exe,14,0.266666561365128,17:50:38,17:50:54,2023-07-23
electron.exe,12,0.249999985098839,17:50:54,17:51:09,2023-07-23
Code.exe,0,0.0166672468185425,17:51:09,17:51:10,2023-07-23
main.exe,3,0.0333331525325775,17:51:10,17:51:12,2023-07-23
Code.exe,1,0.0,17:51:12,17:51:12,2023-07-23
whale.exe,41,1.5499996393919,17:51:12,17:52:45,2023-07-23
whale.exe,0,0.0,17:52:45,17:52:45,2023-07-23
whale.exe,1,0.0666669756174088,17:52:45,17:52:49,2023-07-23
whale.exe,0,0.0,17:52:49,17:52:49,2023-07-23
whale.exe,1,0.116666704416275,17:52:49,17:52:56,2023-07-23
whale.exe,1,0.0166665762662888,17:52:56,17:52:57,2023-07-23
whale.exe,0,0.0,17:52:57,17:52:57,2023-07-23
whale.exe,0,0.0,17:52:57,17:52:57,2023-07-23
whale.exe,0,0.0,17:52:57,17:52:57,2023-07-23
whale.exe,0,0.0,17:52:57,17:52:57,2023-07-23
whale.exe,0,0.0166665762662888,17:52:57,17:52:58,2023-07-23
whale.exe,1,0.0,17:52:58,17:52:58,2023-07-23
whale.exe,0,0.0166665762662888,17:52:58,17:52:59,2023-07-23
whale.exe,0,0.0166665762662888,17:52:59,17:53:00,2023-07-23
whale.exe,116,2.43333354592323,17:53:00,17:55:26,2023-07-23
whale.exe,1,0.0166665762662888,17:55:26,17:55:27,2023-07-23
whale.exe,0,0.0,17:55:27,17:55:27,2023-07-23
whale.exe,1,0.05000039935112,17:55:27,17:55:30,2023-07-23
whale.exe,0,0.0166665762662888,17:55:30,17:55:31,2023-07-23
whale.exe,0,0.0,17:55:31,17:55:31,2023-07-23
whale.exe,0,0.0166665762662888,17:55:31,17:55:32,2023-07-23
whale.exe,0,0.0,17:55:32,17:55:32,2023-07-23
KakaoTalk.exe,0,0.199999585747719,17:55:32,17:55:44,2023-07-23
KakaoTalk.exe,17,0.866666659712791,17:55:44,17:56:36,2023-07-23
KakaoTalk.exe,1,0.0,17:56:36,17:56:36,2023-07-23
KakaoTalk.exe,3,0.0833335518836975,17:56:36,17:56:41,2023-07-23
whale.exe,1,0.0166665762662888,17:56:41,17:56:42,2023-07-23
whale.exe,0,0.0,17:56:42,17:56:42,2023-07-23
whale.exe,3,0.0833335518836975,17:56:42,17:56:47,2023-07-23
whale.exe,130,2.43333354592323,17:56:47,17:59:13,2023-07-23
whale.exe,0,0.0,17:59:13,17:59:13,2023-07-23
whale.exe,9,0.116666704416275,17:59:13,17:59:20,2023-07-23
whale.exe,0,0.0166665762662888,17:59:20,17:59:21,2023-07-23
whale.exe,12,0.216666162014008,17:59:21,17:59:34,2023-07-23
whale.exe,0,0.0,17:59:34,17:59:34,2023-07-23
whale.exe,0,0.0333338230848312,17:59:34,17:59:36,2023-07-23
whale.exe,2,0.0166665762662888,17:59:36,17:59:37,2023-07-23
whale.exe,0,0.0,17:59:37,17:59:37,2023-07-23
whale.exe,0,0.0,17:59:37,17:59:37,2023-07-23
whale.exe,13,0.249999985098839,17:59:37,17:59:52,2023-07-23
whale.exe,0,0.0166665762662888,17:59:52,17:59:53,2023-07-23
whale.exe,11,0.216666832566261,17:59:53,18:00:06,2023-07-23
whale.exe,0,0.0,18:00:06,18:00:06,2023-07-23
whale.exe,1,0.0333331525325775,18:00:06,18:00:08,2023-07-23
whale.exe,0,0.0166665762662888,18:00:08,18:00:09,2023-07-23
whale.exe,0,0.0166665762662888,18:00:09,18:00:10,2023-07-23
whale.exe,1,0.0333338230848312,18:00:10,18:00:12,2023-07-23
whale.exe,0,0.0,18:00:12,18:00:12,2023-07-23
whale.exe,0,0.0166665762662888,18:00:12,18:00:13,2023-07-23
whale.exe,0,0.0333331525325775,18:00:13,18:00:15,2023-07-23
whale.exe,1,0.0,18:00:15,18:00:15,2023-07-23
